source-path,source-module,source-operation,target-path,target-module,target-operation,direction
./apps/scipy/scipy/_lib/array_api_compat/array_api_compat/dask/array/_aliases.py,_lib.array_api_compat.array._aliases,unique_values,./apps/scipy/scipy/fft/_pocketfft/helper.py,fft._pocketfft.helper,get_xp,WRITE
./apps/scipy/scipy/interpolate/_rgi.py,s.interpolate._rgi,_SPLINE_METHODS,./apps/scipy/scipy/stats/tests/test_morestats.py,scipy.stats.tests.test_morestats,list,WRITE
./apps/scipy/scipy/optimize/_root_scalar.py,s.optimize._root_scalar.MemoizeDer,self.fun,./apps/scipy/scipy/interpolate/_interpolate.py,s.interpolate._interpolate,fun,WRITE
./apps/scipy/scipy/signal/_signaltools.py,s.signal._signaltools,keep,./apps/scipy/scipy/stats/tests/test_morestats.py,scipy.stats.tests.test_morestats,slice,WRITE
./apps/scipy/scipy/ndimage/_morphology.py,scipy.ndimage._morphology,rtmp,./apps/scipy/scipy/io/_mmio.py,ci.io._mmio,np.ravel.np.ravel,WRITE
./apps/scipy/scipy/stats/tests/test_resampling.py,scipy.stats.tests.test_resampling,r,./apps/scipy/scipy/io/_mmio.py,ci.io._mmio,res.statistic,WRITE
./apps/scipy/scipy/stats/tests/test_hypotests.py,scipy.stats.tests.test_hypotests,y,./apps/scipy/scipy/io/_mmio.py,ci.io._mmio,rng.random,WRITE
./apps/scipy/scipy/stats/tests/test_resampling.py,scipy.stats.tests.test_resampling,r,./apps/scipy/scipy/optimize/tests/test_lsq_common.py,optimize.tests.test_lsq_common,res.pvalue,WRITE
./apps/scipy/scipy/ndimage/tests/test_filters.py,scipy.ndimage.tests.test_filters,output,./apps/scipy/scipy/stats/tests/test_morestats.py,scipy.stats.tests.test_morestats,xp.zeros,WRITE
./apps/scipy/scipy/fft/_pocketfft/realtransforms.py,fft._pocketfft.realtransforms,tmp,./apps/scipy/scipy/interpolate/_interpolate.py,s.interpolate._interpolate,_fix_shape,WRITE
./apps/scipy/scipy/stats/tests/test_resampling.py,scipy.stats.tests.test_resampling,r,./apps/scipy/scipy/stats/tests/test_morestats.py,scipy.stats.tests.test_morestats,res.null_distribution,WRITE
./apps/scipy/scipy/_lib/array_api_compat/array_api_compat/dask/array/_aliases.py,_lib.array_api_compat.array._aliases,permute_dims,./apps/scipy/scipy/fft/_pocketfft/helper.py,fft._pocketfft.helper,get_xp,WRITE
./apps/scipy/scipy/interpolate/_rgi.py,s.interpolate._rgi,_ALL_METHODS,./apps/scipy/scipy/optimize/_lsq/least_squares.py,optimize._lsq.least_squares,_SPLINE_METHODS,WRITE
./apps/scipy/scipy/signal/_signaltools.py,s.signal._signaltools,y_keep,./apps/scipy/scipy/special/utils/datafunc.py,special.tests.data.datafunc,y.y,WRITE
./apps/scipy/scipy/linalg/tests/test_decomp.py,linalg.tests.test_decomp,r,./apps/scipy/scipy/linalg/tests/test_procrustes.py,linalg.tests.test_procrustes,rq,WRITE
./apps/scipy/scipy/fft/_pocketfft/realtransforms.py,fft._pocketfft.realtransforms,copied,./apps/scipy/scipy/interpolate/_interpolate.py,s.interpolate._interpolate,_fix_shape,WRITE
./apps/scipy/scipy/interpolate/_rgi.py,s.interpolate._rgi,__class_getitem__,./apps/scipy/scipy/io/_mmio.py,ci.io._mmio,classmethod,WRITE
./apps/scipy/scipy/ndimage/_morphology.py,scipy.ndimage._morphology,rtmp.shape,./apps/scipy/scipy/io/_mmio.py,ci.io._mmio,dt.shape,WRITE
./apps/scipy/scipy/stats/tests/test_resampling.py,scipy.stats.tests.test_resampling,pvalue,./apps/scipy/scipy/io/_mmio.py,ci.io._mmio,res.statistic,WRITE
./apps/scipy/scipy/linalg/tests/test_decomp.py,linalg.tests.test_decomp,q,./apps/scipy/scipy/linalg/tests/test_procrustes.py,linalg.tests.test_procrustes,rq,WRITE
./apps/scipy/scipy/stats/tests/test_hypotests.py,scipy.stats.tests.test_hypotests,res1,./apps/scipy/scipy/io/_mmio.py,ci.io._mmio,mannwhitneyu,WRITE
./apps/scipy/scipy/ndimage/_morphology.py,scipy.ndimage._morphology,tmp,./apps/scipy/scipy/stats/_page_trend_test.py,scipy.stats._page_trend_test,rtmp,WRITE
./apps/scipy/scipy/stats/tests/test_resampling.py,scipy.stats.tests.test_resampling,pvalue,./apps/scipy/scipy/optimize/tests/test_lsq_common.py,optimize.tests.test_lsq_common,res.pvalue,WRITE
./apps/scipy/scipy/signal/_signaltools.py,s.signal._signaltools,y_keep,./apps/scipy/scipy/optimize/tests/test_lsq_common.py,optimize.tests.test_lsq_common,background_values,WRITE
./apps/scipy/scipy/fft/_pocketfft/realtransforms.py,fft._pocketfft.realtransforms,overwrite_x,./apps/scipy/scipy/special/_precompute/wright_bessel.py,special._precompute.wright_bessel,overwrite_x,WRITE
./apps/scipy/scipy/_lib/array_api_compat/array_api_compat/dask/array/_aliases.py,_lib.array_api_compat.array._aliases,std,./apps/scipy/scipy/fft/_pocketfft/helper.py,fft._pocketfft.helper,get_xp,WRITE
./apps/scipy/scipy/ndimage/_morphology.py,scipy.ndimage._morphology,ft,./apps/scipy/scipy/stats/_page_trend_test.py,scipy.stats._page_trend_test,tmp,WRITE
./apps/scipy/scipy/stats/tests/test_resampling.py,scipy.stats.tests.test_resampling,pvalue,./apps/scipy/scipy/stats/tests/test_morestats.py,scipy.stats.tests.test_morestats,res.null_distribution,WRITE
./apps/scipy/scipy/fft/_pocketfft/realtransforms.py,fft._pocketfft.realtransforms,overwrite_x,./apps/scipy/scipy/optimize/tests/test__numdiff.py,optimize.tests.test__numdiff,copied,WRITE
./apps/scipy/scipy/stats/tests/test_hypotests.py,scipy.stats.tests.test_hypotests,res2,./apps/scipy/scipy/io/_mmio.py,ci.io._mmio,mannwhitneyu,WRITE
./apps/scipy/scipy/signal/_signaltools.py,s.signal._signaltools,zimag,./apps/scipy/scipy/stats/tests/test_morestats.py,scipy.stats.tests.test_morestats,xp.isdtype,WRITE
./apps/scipy/scipy/fft/_pocketfft/realtransforms.py,fft._pocketfft.realtransforms,norm,./apps/scipy/scipy/io/_mmio.py,ci.io._mmio,_normalization,WRITE
./apps/scipy/scipy/stats/tests/test_resampling.py,scipy.stats.tests.test_resampling,null,./apps/scipy/scipy/io/_mmio.py,ci.io._mmio,res.statistic,WRITE
./apps/scipy/scipy/signal/_signaltools.py,s.signal._signaltools,zimag,./apps/scipy/scipy/io/_mmio.py,ci.io._mmio,xp.imag,WRITE
./apps/scipy/scipy/stats/tests/test_resampling.py,scipy.stats.tests.test_resampling,null,./apps/scipy/scipy/optimize/tests/test_lsq_common.py,optimize.tests.test_lsq_common,res.pvalue,WRITE
./apps/scipy/scipy/_lib/array_api_compat/array_api_compat/dask/array/_aliases.py,_lib.array_api_compat.array._aliases,var,./apps/scipy/scipy/fft/_pocketfft/helper.py,fft._pocketfft.helper,get_xp,WRITE
./apps/scipy/scipy/stats/tests/test_resampling.py,scipy.stats.tests.test_resampling,null,./apps/scipy/scipy/stats/tests/test_morestats.py,scipy.stats.tests.test_morestats,res.null_distribution,WRITE
./apps/scipy/scipy/fft/_pocketfft/realtransforms.py,fft._pocketfft.realtransforms,workers,./apps/scipy/scipy/stats/tests/test_sampling.py,scipy.stats.tests.test_sampling,_workers,WRITE
./apps/scipy/scipy/interpolate/_rgi.py,s.interpolate._rgi.RegularGridInterpolator,self.method,./apps/scipy/scipy/stats/_page_trend_test.py,scipy.stats._page_trend_test,method,WRITE
./apps/scipy/scipy/stats/tests/test_hypotests.py,scipy.stats.tests.test_hypotests,res_l,./apps/scipy/scipy/io/_mmio.py,ci.io._mmio,mannwhitneyu,WRITE
./apps/scipy/scipy/stats/tests/test_resampling.py,scipy.stats.tests.test_resampling,correct_p,./apps/scipy/scipy/stats/_page_trend_test.py,scipy.stats._page_trend_test,np.sum,WRITE
./apps/scipy/scipy/linalg/tests/test_decomp.py,linalg.tests.test_decomp,rng,./apps/scipy/scipy/io/_mmio.py,ci.io._mmio,np.random.RandomState,WRITE
./apps/scipy/scipy/stats/tests/test_resampling.py,scipy.stats.tests.test_resampling,correct_p,./apps/scipy/scipy/stats/_stats_py.py,scipy.stats._stats_py,len,WRITE
./apps/scipy/scipy/interpolate/_rgi.py,s.interpolate._rgi.RegularGridInterpolator,self.bounds_error,./apps/scipy/scipy/stats/tests/test_morestats.py,scipy.stats.tests.test_morestats,bounds_error,WRITE
./apps/scipy/scipy/fft/_pocketfft/realtransforms.py,fft._pocketfft.realtransforms,out,./apps/scipy/scipy/special/_precompute/wright_bessel.py,special._precompute.wright_bessel,overwrite_x,WRITE
./apps/scipy/scipy/ndimage/tests/test_filters.py,scipy.ndimage.tests.test_filters,dtype_array,./apps/scipy/scipy/io/_mmio.py,ci.io._mmio,getattr,WRITE
./apps/scipy/scipy/fft/_pocketfft/realtransforms.py,fft._pocketfft.realtransforms,out,./apps/scipy/scipy/stats/_page_trend_test.py,scipy.stats._page_trend_test,tmp,WRITE
./apps/scipy/scipy/signal/_signaltools.py,s.signal._signaltools,a,./apps/scipy/scipy/io/_mmio.py,ci.io._mmio,xp.atan2,WRITE
./apps/scipy/scipy/_lib/array_api_compat/array_api_compat/dask/array/_aliases.py,_lib.array_api_compat.array._aliases,cumulative_sum,./apps/scipy/scipy/fft/_pocketfft/helper.py,fft._pocketfft.helper,get_xp,WRITE
./apps/scipy/scipy/stats/tests/test_hypotests.py,scipy.stats.tests.test_hypotests,res_g,./apps/scipy/scipy/io/_mmio.py,ci.io._mmio,mannwhitneyu,WRITE
./apps/scipy/scipy/interpolate/_rgi.py,s.interpolate._rgi.RegularGridInterpolator,self.grid,./apps/scipy/scipy/stats/tests/test_sampling.py,scipy.stats.tests.test_sampling,_check_points,WRITE
./apps/scipy/scipy/ndimage/_morphology.py,scipy.ndimage._morphology,ft_inplace,./apps/scipy/scipy/io/_mmio.py,ci.io._mmio,isinstance,WRITE
./apps/scipy/scipy/ndimage/tests/test_filters.py,scipy.ndimage.tests.test_filters,dtype_output,./apps/scipy/scipy/io/_mmio.py,ci.io._mmio,getattr,WRITE
./apps/scipy/scipy/interpolate/_rgi.py,s.interpolate._rgi.RegularGridInterpolator,self._descending_dimensions,./apps/scipy/scipy/stats/tests/test_sampling.py,scipy.stats.tests.test_sampling,_check_points,WRITE
./apps/scipy/scipy/interpolate/_interpolate.py,s.interpolate._interpolate,out.out,./apps/scipy/scipy/interpolate/_interpolate.py,s.interpolate._interpolate,f,WRITE
./apps/scipy/scipy/fft/_pocketfft/realtransforms.py,fft._pocketfft.realtransforms,out,./apps/scipy/scipy/sparse/linalg/_isolve/lsqr.py,scipy.s._isolve.lsqr,out,WRITE
./apps/scipy/scipy/linalg/tests/test_decomp.py,linalg.tests.test_decomp,a,./apps/scipy/scipy/io/_mmio.py,ci.io._mmio,rng.random,WRITE
./apps/scipy/scipy/optimize/tests/test_least_squares.py,optimize.tests.test_least_squares,res1,./apps/scipy/scipy/io/_mmio.py,ci.io._mmio,least_squares,WRITE
./apps/scipy/scipy/_lib/cobyqa/cobyqa/framework.py,_lib.cobyqa.framework,free_xl,./apps/scipy/scipy/fft/_pocketfft/helper.py,fft._pocketfft.helper,xl,WRITE
./apps/scipy/scipy/stats/tests/test_hypotests.py,scipy.stats.tests.test_hypotests,res,./apps/scipy/scipy/io/_mmio.py,ci.io._mmio,mannwhitneyu,WRITE
./apps/scipy/scipy/integrate/_quadrature.py,scipy.integrate._quadrature,standard_error,./apps/scipy/scipy/stats/_page_trend_test.py,scipy.stats._page_trend_test,sem,WRITE
./apps/scipy/scipy/stats/tests/test_distributions.py,scipy.stats.tests.test_distributions,result_f,./apps/scipy/scipy/interpolate/_interpolate.py,s.interpolate._interpolate,frozen.cdf,WRITE
./apps/scipy/scipy/linalg/tests/test_decomp_lu.py,linalg.tests.test_decomp_lu,a,./apps/scipy/scipy/special/_precompute/wright_bessel.py,special._precompute.wright_bessel,TestLUSolve,WRITE
./apps/scipy/scipy/optimize/_constraints.py,s.optimize._constraints.PreparedConstraint,m,./apps/scipy/scipy/interpolate/_interpolate.py,s.interpolate._interpolate,fun.m,WRITE
./apps/scipy/scipy/stats/tests/test_resampling.py,scipy.stats.tests.test_resampling,n,./apps/scipy/scipy/io/_mmio.py,ci.io._mmio,np.array,WRITE
./apps/scipy/scipy/sparse/_index.py,scipy.s.sparse._index,min_indx,./apps/scipy/scipy/stats/_page_trend_test.py,scipy.stats._page_trend_test,ix.min,WRITE
./apps/scipy/scipy/_lib/cobyqa/cobyqa/framework.py,_lib.cobyqa.framework,free_xl,./apps/scipy/scipy/optimize/_lsq/least_squares.py,optimize._lsq.least_squares,tol_bd,WRITE
./apps/scipy/scipy/sparse/csgraph/tests/test_reordering.py,csgraph.tests.test_reordering,rows,./apps/scipy/scipy/io/_mmio.py,ci.io._mmio,np.array,WRITE
./apps/scipy/scipy/_lib/cobyqa/cobyqa/framework.py,_lib.cobyqa.framework,free_xu,./apps/scipy/scipy/sparse/linalg/_isolve/lsqr.py,scipy.s._isolve.lsqr,xu,WRITE
./apps/scipy/scipy/optimize/_constraints.py,s.optimize._constraints.PreparedConstraint,lb,./apps/scipy/scipy/io/_mmio.py,ci.io._mmio,np.asarray,WRITE
./apps/scipy/scipy/optimize/tests/test_least_squares.py,optimize.tests.test_least_squares,res,./apps/scipy/scipy/io/_mmio.py,ci.io._mmio,least_squares,WRITE
./apps/scipy/scipy/_lib/cobyqa/cobyqa/framework.py,_lib.cobyqa.framework,free_xu,./apps/scipy/scipy/optimize/_lsq/least_squares.py,optimize._lsq.least_squares,tol_bd,WRITE
./apps/scipy/scipy/linalg/tests/test_decomp_lu.py,linalg.tests.test_decomp_lu,b,./apps/scipy/scipy/special/_precompute/wright_bessel.py,special._precompute.wright_bessel,TestLUSolve,WRITE
./apps/scipy/scipy/ndimage/tests/test_morphology.py,scipy.ndimage.tests.test_morphology,rstate,./apps/scipy/scipy/io/_mmio.py,ci.io._mmio,np.random.RandomState,WRITE
./apps/scipy/scipy/stats/tests/test_distributions.py,scipy.stats.tests.test_distributions,result,./apps/scipy/scipy/interpolate/_interpolate.py,s.interpolate._interpolate,dist.cdf,WRITE
./apps/scipy/scipy/_lib/cobyqa/cobyqa/framework.py,_lib.cobyqa.framework,free_ub,./apps/scipy/scipy/_lib/cobyqa/cobyqa/framework.py,_lib.cobyqa.framework,bub,WRITE
./apps/scipy/scipy/integrate/_quadrature.py,scipy.integrate._quadrature,integral,./apps/scipy/scipy/optimize/tests/test_lbfgsb_setulb.py,optimize.tests.test_lbfgsb_setulb,log,WRITE
./apps/scipy/scipy/stats/tests/test_resampling.py,scipy.stats.tests.test_resampling,nc,./apps/scipy/scipy/stats/_page_trend_test.py,scipy.stats._page_trend_test,np.cumsum,WRITE
./apps/scipy/scipy/stats/tests/test_stats.py,scipy.stats.tests.test_stats,desired,./apps/scipy/scipy/io/_mmio.py,ci.io._mmio,range,WRITE
./apps/scipy/scipy/sparse/csgraph/tests/test_reordering.py,csgraph.tests.test_reordering,cols,./apps/scipy/scipy/io/_mmio.py,ci.io._mmio,np.array,WRITE
./apps/scipy/scipy/_lib/cobyqa/cobyqa/framework.py,_lib.cobyqa.framework,free_ub,./apps/scipy/scipy/sparse/linalg/_isolve/lsqr.py,scipy.s._isolve.lsqr,tol_ub,WRITE
./apps/scipy/scipy/integrate/_quadrature.py,scipy.integrate._quadrature,integral,./apps/scipy/scipy/stats/tests/test_morestats.py,scipy.stats.tests.test_morestats,sign,WRITE
./apps/scipy/scipy/sparse/_index.py,scipy.s.sparse._index,ix,./apps/scipy/scipy/fft/_pocketfft/helper.py,fft._pocketfft.helper,ix.copy,WRITE
./apps/scipy/scipy/optimize/_constraints.py,s.optimize._constraints.PreparedConstraint,ub,./apps/scipy/scipy/io/_mmio.py,ci.io._mmio,np.asarray,WRITE
./apps/scipy/scipy/integrate/_quadrature.py,scipy.integrate._quadrature,integral,./apps/scipy/scipy/io/_mmio.py,ci.io._mmio,integral,WRITE
./apps/scipy/scipy/_lib/cobyqa/cobyqa/framework.py,_lib.cobyqa.framework,n_act,./apps/scipy/scipy/io/_mmio.py,ci.io._mmio,qr_tangential_byrd_omojokun,WRITE
./apps/scipy/scipy/ndimage/tests/test_morphology.py,scipy.ndimage.tests.test_morphology,data,./apps/scipy/scipy/io/_mmio.py,ci.io._mmio,rstate.randint.astype,WRITE
./apps/scipy/scipy/linalg/tests/test_decomp_lu.py,linalg.tests.test_decomp_lu,x1,./apps/scipy/scipy/special/_precompute/wright_bessel.py,special._precompute.wright_bessel,solve,WRITE
./apps/scipy/scipy/integrate/_quadrature.py,scipy.integrate._quadrature,integral,./apps/scipy/scipy/optimize/tests/test__numdiff.py,optimize.tests.test__numdiff,np.pi,WRITE
./apps/scipy/scipy/stats/tests/test_resampling.py,scipy.stats.tests.test_resampling,all_partitions,./apps/scipy/scipy/stats/tests/test_morestats.py,scipy.stats.tests.test_morestats,set,WRITE
./apps/scipy/scipy/_lib/cobyqa/cobyqa/framework.py,_lib.cobyqa.framework,q,./apps/scipy/scipy/io/_mmio.py,ci.io._mmio,qr_tangential_byrd_omojokun,WRITE
./apps/scipy/scipy/stats/tests/test_distributions.py,scipy.stats.tests.test_distributions,result,./apps/scipy/scipy/io/_mmio.py,ci.io._mmio,getattr,WRITE
./apps/scipy/scipy/sparse/csgraph/tests/test_reordering.py,csgraph.tests.test_reordering,graph,./apps/scipy/scipy/sparse/linalg/_isolve/lsqr.py,scipy.s._isolve.lsqr,csr_array,WRITE
./apps/scipy/scipy/integrate/_quadrature.py,scipy.integrate._quadrature,integral,./apps/scipy/scipy/io/_mmio.py,ci.io._mmio,integral,WRITE
./apps/scipy/scipy/stats/tests/test_distributions.py,scipy.stats.tests.test_distributions,result_f,./apps/scipy/scipy/interpolate/_interpolate.py,s.interpolate._interpolate,frozen.ppf,WRITE
./apps/scipy/scipy/sparse/linalg/_isolve/tests/test_iterative.py,_isolve.tests.test_iterative.IterativeParams,rng,./apps/scipy/scipy/io/_mmio.py,ci.io._mmio,np.random.RandomState,WRITE
./apps/scipy/scipy/linalg/tests/test_decomp_lu.py,linalg.tests.test_decomp_lu,lu_a,./apps/scipy/scipy/interpolate/_interpolate.py,s.interpolate._interpolate,lu_factor,WRITE
./apps/scipy/scipy/optimize/_constraints.py,s.optimize._constraints.PreparedConstraint,keep_feasible,./apps/scipy/scipy/io/_mmio.py,ci.io._mmio,np.asarray,WRITE
./apps/scipy/scipy/integrate/_quadrature.py,scipy.integrate._quadrature,integral,./apps/scipy/scipy/stats/tests/test_morestats.py,scipy.stats.tests.test_morestats,sign,WRITE
./apps/scipy/scipy/sparse/_index.py,scipy.s.sparse._index,ix.ix,./apps/scipy/scipy/stats/_stats_py.py,scipy.stats._stats_py,length,WRITE
./apps/scipy/scipy/_lib/cobyqa/cobyqa/subsolvers/optim.py,cobyqa.subsolvers.optim,n_act,./apps/scipy/scipy/sparse/linalg/_isolve/lsqr.py,scipy.s._isolve.lsqr,np.count_nonzero,WRITE
./apps/scipy/scipy/_lib/array_api_compat/tests/test_array_namespace.py,_lib.array_api_compat.tests.test_array_namespace,namespace,./apps/scipy/scipy/io/_mmio.py,ci.io._mmio,array_namespace,WRITE
./apps/scipy/scipy/sparse/csgraph/tests/test_reordering.py,csgraph.tests.test_reordering,perm,./apps/scipy/scipy/stats/tests/test_sampling.py,scipy.stats.tests.test_sampling,reverse_cuthill_mckee,WRITE
./apps/scipy/scipy/_lib/cobyqa/cobyqa/framework.py,_lib.cobyqa.framework,g_lag_proj,./apps/scipy/scipy/signal/tests/test_upfirdn.py,signal.tests.test_upfirdn,q.q,WRITE
./apps/scipy/scipy/sparse/linalg/_eigen/lobpcg/tests/test_lobpcg.py,_eigen.lobpcg.tests.test_lobpcg,rnd,./apps/scipy/scipy/io/_mmio.py,ci.io._mmio,np.random.RandomState,WRITE
./apps/scipy/scipy/ndimage/tests/test_morphology.py,scipy.ndimage.tests.test_morphology,data,./apps/scipy/scipy/io/_mmio.py,ci.io._mmio,xp.asarray,WRITE
./apps/scipy/scipy/sparse/linalg/_isolve/tests/test_iterative.py,_isolve.tests.test_iterative.IterativeParams,data,./apps/scipy/scipy/io/_mmio.py,ci.io._mmio,rng.rand,WRITE
./apps/scipy/scipy/linalg/tests/test_decomp_lu.py,linalg.tests.test_decomp_lu,x2,./apps/scipy/scipy/special/_precompute/wright_bessel.py,special._precompute.wright_bessel,lu_solve,WRITE
./apps/scipy/scipy/_lib/cobyqa/cobyqa/framework.py,_lib.cobyqa.framework,g_lag_proj,./apps/scipy/scipy/signal/tests/test_upfirdn.py,signal.tests.test_upfirdn,q.q.T,WRITE
./apps/scipy/scipy/stats/tests/test_distributions.py,scipy.stats.tests.test_distributions,result,./apps/scipy/scipy/interpolate/_interpolate.py,s.interpolate._interpolate,dist.ppf,WRITE
./apps/scipy/scipy/stats/tests/test_resampling.py,scipy.stats.tests.test_resampling,partitioning,./apps/scipy/scipy/stats/tests/test_morestats.py,scipy.stats.tests.test_morestats,np.split,WRITE
./apps/scipy/scipy/sparse/_index.py,scipy.s.sparse._index,ix,./apps/scipy/scipy/fft/_pocketfft/helper.py,fft._pocketfft.helper,next,WRITE
./apps/scipy/scipy/_lib/cobyqa/cobyqa/framework.py,_lib.cobyqa.framework,g_lag_proj,./apps/scipy/scipy/io/_mmio.py,ci.io._mmio,g_lag,WRITE
./apps/scipy/scipy/optimize/_constraints.py,s.optimize._constraints.PreparedConstraint,lb,./apps/scipy/scipy/io/_mmio.py,ci.io._mmio,np.broadcast_to,WRITE
./apps/scipy/scipy/sparse/linalg/_eigen/lobpcg/tests/test_lobpcg.py,_eigen.lobpcg.tests.test_lobpcg,X,./apps/scipy/scipy/io/_mmio.py,ci.io._mmio,rnd.standard_normal,WRITE
./apps/scipy/scipy/sparse/csgraph/tests/test_reordering.py,csgraph.tests.test_reordering,correct_perm,./apps/scipy/scipy/io/_mmio.py,ci.io._mmio,np.array,WRITE
./apps/scipy/scipy/ndimage/tests/test_morphology.py,scipy.ndimage.tests.test_morphology,ndi_func,./apps/scipy/scipy/io/_mmio.py,ci.io._mmio,getattr,WRITE
./apps/scipy/scipy/optimize/tests/test_least_squares.py,optimize.tests.test_least_squares,res,./apps/scipy/scipy/io/_mmio.py,ci.io._mmio,least_squares,WRITE
./apps/scipy/scipy/_lib/cobyqa/cobyqa/framework.py,_lib.cobyqa.framework,norm_g_lag_proj,./apps/scipy/scipy/io/_mmio.py,ci.io._mmio,np.linalg.norm,WRITE
./apps/scipy/scipy/sparse/linalg/_isolve/tests/test_iterative.py,_isolve.tests.test_iterative.IterativeParams,data,./apps/scipy/scipy/io/_mmio.py,ci.io._mmio,data,WRITE
./apps/scipy/scipy/sparse/linalg/_isolve/tests/test_iterative.py,_isolve.tests.test_iterative.IterativeParams,data,./apps/scipy/scipy/io/_mmio.py,ci.io._mmio,data.T,WRITE
./apps/scipy/scipy/sparse/linalg/_eigen/lobpcg/tests/test_lobpcg.py,_eigen.lobpcg.tests.test_lobpcg,A,./apps/scipy/scipy/signal/tests/test_short_time_fft.py,signal.tests.test_short_time_fft,X,WRITE
./apps/scipy/scipy/optimize/_constraints.py,s.optimize._constraints.PreparedConstraint,ub,./apps/scipy/scipy/io/_mmio.py,ci.io._mmio,np.broadcast_to,WRITE
./apps/scipy/scipy/stats/tests/test_distributions.py,scipy.stats.tests.test_distributions,result_f,./apps/scipy/scipy/interpolate/_interpolate.py,s.interpolate._interpolate,frozen.isf,WRITE
./apps/scipy/scipy/linalg/tests/test_decomp_lu.py,linalg.tests.test_decomp_lu,lu_and_piv,./apps/scipy/scipy/stats/_page_trend_test.py,scipy.stats._page_trend_test,np.empty,WRITE
./apps/scipy/scipy/ndimage/tests/test_morphology.py,scipy.ndimage.tests.test_morphology,data_orig,./apps/scipy/scipy/io/_mmio.py,ci.io._mmio,data.copy,WRITE
./apps/scipy/scipy/sparse/linalg/_eigen/lobpcg/tests/test_lobpcg.py,_eigen.lobpcg.tests.test_lobpcg,A,./apps/scipy/scipy/signal/tests/test_short_time_fft.py,signal.tests.test_short_time_fft,X.T,WRITE
./apps/scipy/scipy/_lib/cobyqa/cobyqa/framework.py,_lib.cobyqa.framework,step_alt,./apps/scipy/scipy/stats/tests/test_morestats.py,scipy.stats.tests.test_morestats,TrustRegion,WRITE
./apps/scipy/scipy/_lib/array_api_compat/tests/test_array_namespace.py,_lib.array_api_compat.tests.test_array_namespace,scalar_namespace,./apps/scipy/scipy/io/_mmio.py,ci.io._mmio,array_namespace,WRITE
./apps/scipy/scipy/linalg/tests/test_decomp_lu.py,linalg.tests.test_decomp_lu,lu_and_piv,./apps/scipy/scipy/io/_mmio.py,ci.io._mmio,np.array,WRITE
./apps/scipy/scipy/_lib/cobyqa/cobyqa/framework.py,_lib.cobyqa.framework,step_alt,./apps/scipy/scipy/io/_mmio.py,ci.io._mmio,norm_g_lag_proj,WRITE
./apps/scipy/scipy/sparse/linalg/_eigen/lobpcg/tests/test_lobpcg.py,_eigen.lobpcg.tests.test_lobpcg,Q,./apps/scipy/scipy/io/_mmio.py,ci.io._mmio,rnd.standard_normal,WRITE
./apps/scipy/scipy/sparse/csgraph/tests/test_reordering.py,csgraph.tests.test_reordering,A,./apps/scipy/scipy/sparse/linalg/_isolve/lsqr.py,scipy.s._isolve.lsqr,csc_array,WRITE
./apps/scipy/scipy/_lib/cobyqa/cobyqa/framework.py,_lib.cobyqa.framework,step_alt,./apps/scipy/scipy/io/_mmio.py,ci.io._mmio,g_lag_proj,WRITE
./apps/scipy/scipy/sparse/_index.py,scipy.s.sparse._index,ix,./apps/scipy/scipy/fft/_pocketfft/helper.py,fft._pocketfft.helper,next,WRITE
./apps/scipy/scipy/optimize/tests/test_least_squares.py,optimize.tests.test_least_squares,res,./apps/scipy/scipy/io/_mmio.py,ci.io._mmio,least_squares,WRITE
./apps/scipy/scipy/stats/tests/test_resampling.py,scipy.stats.tests.test_resampling,expected,./apps/scipy/scipy/optimize/tests/test__numdiff.py,optimize.tests.test__numdiff,np.prod,WRITE
./apps/scipy/scipy/optimize/_constraints.py,s.optimize._constraints.PreparedConstraint,keep_feasible,./apps/scipy/scipy/io/_mmio.py,ci.io._mmio,np.broadcast_to,WRITE
./apps/scipy/scipy/ndimage/tests/test_morphology.py,scipy.ndimage.tests.test_morphology,expected,./apps/scipy/scipy/interpolate/_interpolate.py,s.interpolate._interpolate,ndi_func,WRITE
./apps/scipy/scipy/stats/tests/test_distributions.py,scipy.stats.tests.test_distributions,result,./apps/scipy/scipy/interpolate/_interpolate.py,s.interpolate._interpolate,dist.isf,WRITE
./apps/scipy/scipy/stats/tests/test_hypotests.py,scipy.stats.tests.test_hypotests,x,./apps/scipy/scipy/io/_mmio.py,ci.io._mmio,np.random.rand,WRITE
./apps/scipy/scipy/_lib/cobyqa/cobyqa/subsolvers/optim.py,cobyqa.subsolvers.optim,step_sd,./apps/scipy/scipy/stats/tests/test_morestats.py,scipy.stats.tests.test_morestats,step,WRITE
./apps/scipy/scipy/_lib/cobyqa/cobyqa/framework.py,_lib.cobyqa.framework,step_alt,./apps/scipy/scipy/io/_mmio.py,ci.io._mmio,step_alt,WRITE
./apps/scipy/scipy/_lib/cobyqa/cobyqa/subsolvers/optim.py,cobyqa.subsolvers.optim,step_sd,./apps/scipy/scipy/stats/tests/test_morestats.py,scipy.stats.tests.test_morestats,sd,WRITE
./apps/scipy/scipy/stats/tests/test_distributions.py,scipy.stats.tests.test_distributions,result,./apps/scipy/scipy/io/_mmio.py,ci.io._mmio,stats.ncx2.rvs,WRITE
./apps/scipy/scipy/sparse/linalg/_eigen/lobpcg/tests/test_lobpcg.py,_eigen.lobpcg.tests.test_lobpcg,_,./apps/scipy/scipy/optimize/tests/test__numdiff.py,optimize.tests.test__numdiff,lobpcg,WRITE
